base_de_dados,year,seção_id,seção_descrição,divisão_id,divisão_descrição,numero_de_empresas,pessoal_ocupado_total,pessoal_ocupado_assalariados,segmento
altocrescimento,2015,C,Indústrias de transformação,26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",26.0,2394.0,2361.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,27,"Fabricação de máquinas, aparelhos e materiais elétricos",44.0,5997.0,5939.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,28,Fabricação de máquinas e equipamentos,81.0,6068.0,5954.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,29,"Fabricação de veículos automotores, reboques e carrocerias",34.0,3717.0,3675.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",17.0,7996.0,7970.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,31,Fabricação de móveis,107.0,5878.0,5725.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,32,Fabricação de produtos diversos,37.0,2222.0,2157.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,33,"Manutenção, reparação e instalação de máquinas e equipamentos",107.0,6715.0,6580.0,Gazela
altocrescimento,2015,D,Eletricidade e gás,35,"Eletricidade, gás e outras utilidades",14.0,-1.0,-1.0,Gazela
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",36,"Captação, tratamento e distribuição de água",3.0,-1.0,-1.0,Gazela
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",37,Esgoto e atividades relacionadas,5.0,834.0,831.0,Gazela
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",44.0,5403.0,5354.0,Gazela
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",39,Descontaminação e outros serviços de gestão de resíduos,1.0,-1.0,-1.0,Gazela
altocrescimento,2015,F,Construção,41,Construção de edifícios,627.0,50917.0,50002.0,Gazela
altocrescimento,2015,F,Construção,42,Obras de infraestrutura,172.0,46857.0,46635.0,Gazela
altocrescimento,2015,F,Construção,43,Serviços especializados para construção,468.0,35438.0,34779.0,Gazela
altocrescimento,2015,G,Comércio; reparação de veículos automotores e motocicletas,45,Comércio e reparação de veículos automotores e motocicletas,246.0,15366.0,15112.0,Gazela
altocrescimento,2015,G,Comércio; reparação de veículos automotores e motocicletas,46,"Comércio por atacado, exceto veículos automotores e motocicletas",619.0,43559.0,42759.0,Gazela
altocrescimento,2015,G,Comércio; reparação de veículos automotores e motocicletas,47,Comércio varejista,1680.0,110025.0,108003.0,Gazela
altocrescimento,2015,H,"Transporte, armazenagem e correio",49,Transporte terrestre,497.0,39008.0,38280.0,Gazela
altocrescimento,2015,H,"Transporte, armazenagem e correio",50,Transporte aquaviário,9.0,904.0,896.0,Gazela
altocrescimento,2015,H,"Transporte, armazenagem e correio",51,Transporte aéreo,5.0,10861.0,10851.0,Gazela
altocrescimento,2015,H,"Transporte, armazenagem e correio",52,Armazenamento e atividades auxiliares dos transportes,140.0,17831.0,17689.0,Gazela
altocrescimento,2015,H,"Transporte, armazenagem e correio",53,Correio e outras atividades de entrega,57.0,3481.0,3409.0,Gazela
altocrescimento,2015,I,Alojamento e alimentação,55,Alojamento,76.0,10090.0,9964.0,Gazela
altocrescimento,2015,I,Alojamento e alimentação,56,Alimentação,625.0,45528.0,44666.0,Gazela
altocrescimento,2015,J,Informação e comunicação,58,Edição e edição integrada à impressão,9.0,549.0,539.0,Gazela
altocrescimento,2015,J,Informação e comunicação,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",10.0,3041.0,3033.0,Gazela
altocrescimento,2015,J,Informação e comunicação,60,Atividades de rádio e de televisão,3.0,154.0,151.0,Gazela
altocrescimento,2015,J,Informação e comunicação,61,Telecomunicações,88.0,4867.0,4723.0,Gazela
altocrescimento,2015,J,Informação e comunicação,62,Atividades dos serviços de tecnologia da informação,161.0,20932.0,20705.0,Gazela
altocrescimento,2015,J,Informação e comunicação,63,Atividades de prestação de serviços de informação,36.0,2988.0,2922.0,Gazela
altocrescimento,2015,K,"Atividades financeiras, de seguros e serviços relacionados",64,Atividades de serviços financeiros,44.0,3243.0,3040.0,Gazela
altocrescimento,2015,K,"Atividades financeiras, de seguros e serviços relacionados",65,"Seguros, resseguros, previdência complementar e planos de saúde",10.0,586.0,564.0,Gazela
altocrescimento,2015,K,"Atividades financeiras, de seguros e serviços relacionados",66,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",38.0,3340.0,3251.0,Gazela
altocrescimento,2015,L,Atividades imobiliárias,68,Atividades imobiliárias,40.0,2437.0,2377.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",69,"Atividades jurídicas, de contabilidade e de auditoria",100.0,4443.0,4234.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",70,Atividades de sedes de empresas e de consultoria em gestão empresarial,38.0,3545.0,3493.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",71,Serviços de arquitetura e engenharia; testes e análises técnicas,79.0,8791.0,8647.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",72,Pesquisa e desenvolvimento científico,3.0,97.0,94.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",73,Publicidade e pesquisa de mercado,44.0,4114.0,4041.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",74,"Outras atividades profissionais, científicas e técnicas",33.0,3937.0,3888.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",75,Atividades veterinárias,5.0,141.0,134.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,77,Aluguéis não-imobiliários e gestão de ativos intangíveis não-financeiros,125.0,8619.0,8435.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,78,"Seleção, agenciamento e locação de mão-de-obra",122.0,42963.0,42802.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,79,"Agências de viagens, operadores turísticos e serviços de reservas",26.0,1559.0,1517.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,80,"Atividades de vigilância, segurança e investigação",250.0,50979.0,50672.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,81,Serviços para edifícios e atividades paisagísticas,547.0,88574.0,87880.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",418.0,59219.0,58663.0,Gazela
altocrescimento,2015,O,"Administração pública, defesa e seguridade social",84,"Administração pública, defesa e seguridade social",2.0,-1.0,-1.0,Gazela
altocrescimento,2015,P,Educação,85,Educação,466.0,21717.0,20869.0,Gazela
altocrescimento,2015,Q,Saúde humana e serviços sociais,86,Atividades de atenção à saúde humana,141.0,29952.0,29538.0,Gazela
altocrescimento,2015,Q,Saúde humana e serviços sociais,87,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",42.0,2785.0,2685.0,Gazela
altocrescimento,2015,Q,Saúde humana e serviços sociais,88,Serviços de assistência social sem alojamento,0.0,0.0,0.0,Gazela
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",90,"Atividades artísticas, criativas e de espetáculos",3.0,-1.0,-1.0,Gazela
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",91,Atividades ligadas ao patrimônio cultural e ambiental,1.0,-1.0,-1.0,Gazela
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",92,Atividades de exploração de jogos de azar e apostas,0.0,0.0,0.0,Gazela
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",93,Atividades esportivas e de recreação e lazer,58.0,3513.0,3441.0,Gazela
altocrescimento,2015,S,Outras atividades de serviços,94,Atividades de organizações associativas,3.0,211.0,196.0,Gazela
altocrescimento,2015,S,Outras atividades de serviços,95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,70.0,3469.0,3392.0,Gazela
altocrescimento,2015,S,Outras atividades de serviços,96,Outras atividades de serviços pessoais,95.0,5849.0,5729.0,Gazela
altocrescimento,2015,U,Organismos internacionais e outras instituições extraterritoriais,99,Organismos internacionais e outras instituições extraterritoriais,0.0,0.0,0.0,Gazela
